,Attr1,Attr2,Attr3,Attr9,Attr13,Attr19,Attr21,Attr27,Attr29,Attr37,Attr39,Attr42,Attr55
2391,-0.007631954751910627,7.388604315848037e-05,-0.08358972824302287,-0.34837428204294507,-0.011258761060208374,0.02263965998743497,-0.015428273424470066,-0.05173926581784986,0.17282336661102418,-0.08798573346905263,0.03562587093260789,0.023111023584691803,-0.11151864713147731
4797,-0.0046309443731434394,-0.03341615890942569,0.38522080031020806,-0.04287006788773215,-0.011357763316308944,0.02158860100664326,-0.016896986826356368,-0.05178261198283727,-0.3564268800556726,0.0010931648623384005,-0.020459804515793302,-0.0018719577649801797,-0.07065154291078157
5005,0.013553174484507852,0.05823932349609043,0.11761459545641006,-0.3949454205333661,-0.008624278489419511,0.03155880502815656,-0.013220849516861474,-0.05154534522105482,-0.25473062156220716,-0.08808697408458346,-0.003208725748376186,0.07632491719271946,-0.09459718829962141
5427,0.10963885149288605,-0.03650879975559385,0.20132375500834843,0.579305616292597,-0.011109211877577584,0.030827683570425476,-0.016525791305495793,-0.044559982113265756,-0.33016728279210195,0.0023515414730742846,0.10848023984307935,0.056751331804818096,-0.08951328332033345
140,-0.02746111460988541,0.02796243221616984,-0.14845297950028397,-0.36543195859147876,-0.013229539245689226,0.015751514381600863,-0.014456970997454003,-0.05177722676877338,1.384465056713335,0.034009584325164356,-0.01340201737446198,0.0013174931873600436,-0.14170832674325337
3931,0.007235409661179565,0.01882536882551715,0.04539900123583796,0.2987743314728274,-0.011976178817444193,0.022908415174571567,-0.014407597953566864,-0.0512622945232757,1.4316129699820195,-0.038793569035273784,0.0335247862737576,0.02258929064084323,0.5510012089064474
5493,-0.038492693237383434,-0.00491252779079484,0.005402317060621756,-0.6814959789841112,-0.01165718123110606,0.020628021660893264,-0.01890225056153981,-0.05166877240410827,-0.8349483592813807,-0.08874824228332118,0.05556231388647453,0.03932143814993851,-0.12414957416417444
2858,-0.0266825675983388,0.0406507112343304,-0.19693982344771951,0.09929768953296043,-0.012537772601169606,0.018004112244683727,-0.011652582104664558,-0.051595273848589966,-0.35284602588336733,0.004912332844612671,-0.028495260270635075,0.017405214510866546,-0.1368779437291016
605,0.09708838531600959,-0.014699108363208565,0.0493455869219095,0.7435010927094174,-0.010060217902286634,0.031532542930697426,-0.013316004837807593,-0.0497437314724367,0.6654295389144658,-0.07454051338791172,0.10124446026287674,0.04872008446698207,0.027822949805053187
4579,-0.010741096660059289,-0.003730876050482612,0.4263483774597956,4.764879018300601,-0.013393410057503578,0.015754773182015503,-0.011692080539774267,-0.05178261198283727,-1.8915390637228795,-0.08496664203755748,-0.020577176341425824,-0.0018719577649801797,-0.12758687173011293
1524,0.10333838771425882,0.014911049616880223,0.02479674691361658,0.17219164543101084,-0.009010061928684641,0.04012868334208581,-0.014134699674627048,-0.04877554691538016,2.0256766771674397,-0.08616219893492949,0.16527014624527567,0.07625611724408007,1.78215577567011
920,0.004391550438446794,0.018861366163301488,-0.1620390814917115,-0.023296690841033404,-0.011070255884199985,0.022984709443102498,-0.013591596191868527,-0.05178261198283727,-0.28421298758085284,-0.08819693974573212,-0.001906027463883381,-0.0018719577649801797,-0.13315566348096267
1584,0.0037658293217593232,-0.011803670324032905,0.00939506164360641,-0.3078162813286257,-0.009154440218831304,0.029466080079532993,-0.014540456326208618,-0.05168874962499454,1.0453581665960403,-0.021160533866304603,0.09381392084014104,0.04897636427566373,0.13159435002037723
1794,0.03635450964674809,0.02553026426326229,-0.0029370569816814392,-0.3334027961514263,-0.010683048997003832,0.026374820345035993,-0.016664484674233298,-0.05170689106487224,0.047732194191831855,-0.07634795171718821,0.07534011140569502,0.040764517072649345,-0.09569035640617189
5786,-0.17608790174472208,-0.03917573295492106,0.08577264973584461,-0.4442286068779066,-0.017509208075205656,-0.01714377547446319,-0.017521510946943316,-0.007166808210417855,0.30901518696436303,-0.08240952672834348,-0.19720242691414358,-0.08038416582061027,-0.03616227277197609
4839,0.12769681689959228,-0.0507402689935529,0.443396396719707,-0.08625056184389512,-0.006306091858895612,0.05362970176578814,-0.013714579955732853,5.27044368025937,-0.6276169027049143,0.00232789731982443,0.197128213202674,0.10065716569484404,-0.09128830432201117
4104,0.03670053054076882,0.02458337776936971,-0.26919696067551346,-0.5908939459209284,-0.005965045354605505,0.048522969821908686,-0.010424539849435376,-0.051348659893825206,0.6271143992708011,-0.08886022373087119,0.2854021444805826,0.12449061456933318,-0.22497921371113178
4999,-0.0341948253829011,0.036982112983612724,-0.09584183811366133,-0.2078018468893815,-0.013118597456942724,0.016806215551091287,-0.015904947720907708,-0.007127938333337272,-1.1614028979898643,-0.08702545193971958,0.041949761713665545,-0.0018719577649801797,-0.12976280264768683
3403,-0.26500806273942124,0.2379849867648296,-1.0488745815844644,-0.4168258790125284,-0.01846030369279153,-0.02720963487285322,-0.02009402607180462,-0.051956727493267005,-0.1675965033694492,0.014822163439762701,-0.27363599160626606,-0.1143598737903535,-0.2788394716641084
3235,0.09702350639838071,-0.03719431427513922,-0.22749239731451193,-0.0934908705947116,0.00047445878559791303,0.08243366354834547,-0.017219078610841917,-0.05128653760301686,-0.1888429047917927,-0.08791623396775211,0.43835955988454495,0.20213135660886455,-0.14388156452551437
2294,-0.014227257167318024,0.05712027582149011,-0.13067103377945405,4.038332442720789,-0.01326419584531598,0.015949917818609695,-0.016566726047336767,-0.05176596109328082,-1.9433420874155598,0.00457808833993547,-0.013392988772490247,0.0008123868977659872,-0.130872484570315
2917,0.06362528135675595,-0.03335198974207099,0.13030059895803184,0.9099668354294602,-0.010611876600452659,0.03179190510487418,-0.014266660355561761,-0.050097905461673815,-0.6013573054413431,0.0037580420066941,0.1617489914763001,0.04362716826895255,-0.11142683570035605
5289,-0.049796042442060234,0.061997132540447586,-0.09848212701709164,-0.29437875915550027,-0.014136246527793385,0.0030805315929209815,-0.011110376313613076,-0.05166158891320519,2.1062458960443045,-0.08895022708937357,0.12404812924290921,0.062415860909459726,0.4829138515869202
2732,-0.054471649772515195,-1.8454953766586583e-05,0.07588695264695196,-0.3755683908426218,-0.013060294191686316,0.01312607141225503,-0.016216446743250196,-0.051795624006319124,-0.21677356733577277,-0.06534386401127276,-0.038203586990810674,-0.009707125249194001,-0.09804440150012103
624,0.20228594586693338,-0.04983564024401586,0.393275527821547,-0.18939428226866167,-0.007190372573596708,0.054007339225602045,-0.01137968382572474,-0.05152638157438701,0.44640062537513625,-0.013394167122982307,0.24510878368102293,0.11622888740355525,0.1570934448237888
508,0.006846136155406258,-0.05754893067021553,0.2367814809871081,-0.3454290717036299,-0.010389934923044106,0.03165235176947088,-0.015128444394319082,-0.05173085045922967,1.6134010001293755,3.646953193978299,0.04623060884854835,0.027824966732299446,1.8099440354894785
3818,0.13343499672543588,0.0344544738304945,0.16128091193621913,-0.10674431712162989,-0.007583418502305836,0.04778878125790499,-0.015636537900503084,-0.05144344927780323,-0.38268647731924377,-0.08755008291544591,0.22500079728969338,0.10956675904364271,-0.0978338472847496
514,-0.038902151295307955,0.01185910141342479,0.10229753483074064,-0.05495770198867151,-0.011982860307732669,0.017280275164350066,-0.017768465935549708,-0.05132508034938836,0.8337296850128066,-0.01311131644061248,-0.015371542404581303,0.003704278072240926,0.14852437791913778
2242,-0.04976792824442105,0.09388607851244975,-0.1969198212590572,1.1151498224017502,-0.013451422823182227,0.014432850378524785,-0.012103223341598073,-0.05171033087035555,-1.3090534516945793,0.0005355880885621161,1.3195355250575259e-05,0.007222822112239478,-0.13188629087580425
2300,-0.03357919654228924,0.01216899153869874,-0.012322699354015317,-0.35451013691651834,-0.012693916124215545,0.017249987489908136,-0.01588968696188805,-0.051685745444863186,-0.1106609220297979,-0.08824214450794166,0.10625920375803319,0.054508453479174566,-0.10668691754966907
779,-0.1157721346557356,-0.004792014964299421,-0.2385320668262325,-0.39923438308999387,-0.013828404125241233,-0.009303485065128736,-0.014482106365251091,-0.05187530978813868,-0.026391487174884258,-0.0868093566288577,-0.15124684287802606,-0.05995631440377004,-0.15101714895225876
1740,-0.15320727012760207,0.0867194780900793,-0.260749882540413,1.0566751254565971,-0.014287974457257374,0.005997157964021806,-0.015620379449776385,-0.052699233115232134,-1.3607371135815165,-0.06780116780725538,-0.06796443869020376,-0.026019593071589117,-0.1328428925389429
670,-0.05850711844903182,0.0828536770323691,0.08784210694744936,-0.3241990138410663,-0.013315439970832824,0.011589259475540256,-0.014678700849092605,-0.05171571800771017,1.225952578685962,-0.08872700883178747,0.06298124510667513,0.03527084117379548,0.4298835689712798
3351,0.007944752493922047,0.030745182937064068,-0.01159954330237648,0.15783374502684933,-0.012034685432405033,0.022196463131044227,-0.01632057898126671,-0.05147110619860274,-0.5184008504496076,-0.023249279700845078,0.04358522847083076,0.029229059017447965,-0.11983945592637646
3507,0.061022915882975134,-0.017445861746318445,0.025050620846638724,-0.3590506695229626,-0.007534033574086656,0.043836048049091386,-0.014328601083347445,-0.05092364149028698,2.7250174970186296,-0.08743041440184296,0.37294088959793587,0.09251583843918501,-0.13092300166802273
1313,0.3257000647343229,-0.043079096452058395,0.3965143437549507,0.687603454811165,-0.006071949199221143,0.06024698354892323,-0.007790712380983318,-0.04811787764782854,-0.9360478087461289,0.003744276327905556,0.29325702819598976,0.13763140475945324,-0.11081720779771087
1383,0.15723835072661113,-0.04850217364435226,0.3223369964155711,-0.1544199094892941,-0.007540134065219613,0.05437155809547333,-0.01572181861267178,-0.05178261198283727,-0.8817381871328345,0.003775278567486703,0.018587609211667317,-0.0018719577649801797,-0.11165452804953677
3193,-0.0427242404205118,0.022882112283648674,-0.18146813051739114,0.27318781665002684,-0.013166965636639747,0.014938347831077718,-0.015133830544561314,-0.007140836680783144,-0.6494601131559755,0.004202315091576964,-0.013364613166293374,-0.0018719577649801797,-0.1332950944410255
594,0.05525590098262983,-0.032049825175263336,0.15035663966678137,-0.2975694036897584,-0.008773885771965853,0.036321637681220716,-0.01425229728824914,-0.051666291359057405,0.6273531228822887,-0.00933800648974487,0.11906950015563969,0.06020279589489327,0.09318044723924158
4088,-0.022951308957815386,0.060943819134844764,-0.04878053476589251,-0.3549396467576684,-0.012820486790245528,0.019108653891103902,-0.015029698306544804,-0.05175895839170703,0.91047932610588,-0.003802011100166885,0.010414144826686213,0.01190408528424342,-0.004727262908471247
4449,0.008470992603578552,0.00537801551059972,-0.16425547785848968,-0.3427292955592576,-0.011715978345644662,0.02190470464686313,-0.015779270881922266,-0.051739110031300155,-0.2288291097158667,-0.08815835398364645,0.0353343760689491,0.02298145034808765,-0.13372636333681243
3667,-0.013655601815321295,0.06331964342861161,-0.15371586306332788,-0.4501312992662841,-0.011057938702102966,0.025336604871760798,-0.015986637666248246,-0.05146906751042141,2.2544932587777367,-0.08890627843286936,0.07416768294965148,0.038346772210880745,-0.2807001833348326
1348,0.00032436317997826714,0.04790182714541194,-0.1265351966160387,1.2790385060748921,-0.012531323510543337,0.017991460431309253,-0.014620350888135078,-0.05156762654424414,-0.5431087442385132,0.004689231161438015,0.02928650254817012,0.01326173760406036,-0.12947231127961917
3908,-0.04067118311598888,0.030311649782009113,-0.1837152994821114,-0.3723716104534901,-0.011765973322977139,0.015463973168544589,-0.013425523226066336,-0.05176599859745019,0.6558805944549855,-0.08576144856379404,0.0018111769479069828,0.008079954805704987,-0.1618484495197377
5859,0.014473013361112928,-0.004463343619311916,0.15325695702282222,4.437899312087881,-0.013219429860383181,0.016902829398678192,-0.01615360832375748,-0.04929829733772416,-0.39784542664866845,0.0028509825984396678,-0.0032796647638683703,0.0046032640677953875,-0.09962355811540671
5383,-0.5200038353268144,-0.062320612558777015,0.5630941095649058,-0.40875109399890597,-0.05491364320799097,-0.26141003596576945,-0.014636509338861778,-0.0531313196122292,0.8731190809081634,-0.050149881674944774,-1.9532139184048132,-0.8609539831086059,0.7320900756500228
2197,-0.03341627837135448,0.006113613282714614,0.24187434594652207,1.0620746777453416,-0.013244906673352723,0.015635922813952242,-0.014105973540001803,-0.051626181130735166,-1.5024195769990558,-0.07906775904081023,-0.018285201240887488,0.004076371127798863,-0.12612560099238695
2324,-0.011500900873179782,0.004033593199436539,-0.005152684033511068,-0.339661368122471,-0.011165452595831899,0.022344259314555154,-0.013932719040543301,-0.05173564233810116,1.2578221808194774,-0.08471150966914692,0.03950301057932608,0.02483446229810807,0.2273597934419273
2114,0.2705674022870218,-0.04049667874144227,0.4400114109460783,0.030760190595147105,-0.0058717949901445805,0.06538822043836945,-0.011653479796371597,-0.007146695404760065,-0.9385544066667425,0.0036342053105477804,-0.01850704688933577,-0.0018719577649801797,-0.10930660371766239
1012,-0.11016587529573743,0.038576951557623515,-0.03777933100159953,2.2196650581936734,-0.013927638781004009,0.011431495196643379,-0.015367230388391422,-0.051797370354308404,-1.1544799132567412,-0.08769367008858735,-0.03133798009144908,-0.004355062577956183,-0.12833103398316115
3110,0.026781264912174897,0.02363492617383434,0.2308115969863449,0.4824818263876109,-0.011471261501339732,0.02533833011903914,-0.016051271469155044,-0.05096652125727065,0.6771269958773295,-0.08620770456078103,0.03413486180699037,0.027779100099873194,0.18295978535168544
5779,-0.1479520777996624,0.05066110134166419,-0.14437022506831873,-0.21988948099032085,-0.01691513643868669,-0.007484307657192701,-0.017192686474654974,-0.052762720942463835,-1.1429018180996213,0.005260756971133372,-0.4200283235764973,-0.06300644546011554,-0.1309299095601003
1636,0.004804612880684019,0.017662498304918485,-0.06013562340651939,0.31871585981194034,-0.011795865729528631,0.022716529338392015,-0.015367230388391422,-0.051406243218494005,-0.5049129664005918,-0.0846563764067516,0.044121785388008,0.027945366642418343,-0.12369051700856813
5046,-0.03780930197169252,0.057705623835896426,-0.10462279893643336,-0.7267356369669669,-0.009839728722766878,0.01774379159979678,-0.014373485668699388,-0.05167937935252338,0.43064486701699334,-0.08887457492659427,0.18674532093518184,0.12572328031578858,-0.10991011085823281
955,-0.06524227097577259,0.0476623665940639,0.011649154442863652,-0.3553077980500829,-0.013244441874028307,0.01653707697567061,-0.011394046893037362,-0.05176302134338916,0.8441141621124917,-0.0080102065212507,0.005106616667589283,0.009544820378818287,0.04969855346021233
3535,-0.04961654410328698,0.028345882118655276,0.11113696358960261,1.227006456746991,-0.013440964838382871,0.014378984324612243,-0.01596599075698635,-0.051735463472062614,-1.253192126606619,0.00240774307224743,-0.02391259986984008,-0.00021273233696065684,-0.1257830831466839
2258,0.1157158434441249,-0.011212061903055391,-0.05117310425588909,-0.2830887861881255,-0.008324773424749068,0.0419977012269516,-0.01347938472848867,-0.05162991231476515,1.2316819453616494,-0.009689510275796431,0.15895012486506305,0.07793024932763813,0.09779550184360365
798,0.03287988316929005,-0.03002927895441157,0.1934767425331185,-0.35082862399237436,-0.01256179691625035,0.0192184946344914,-0.015083559808967136,-0.05175088345554732,0.40474335517065285,-0.0057218748736199265,0.020720938877559495,0.016485588530720272,0.0362206353716112
5042,0.01641505562880421,-0.016226647566579072,0.3459472721866307,0.002228465433031293,-0.0023651745870049835,0.024764206163636768,-0.017265040426242308,-0.007167349188589565,-0.07986557614797352,0.04219307538738993,0.00207687580593225,-0.0018719577649801797,-0.03576564738953225
3669,-0.060436184933197315,0.06224285349836683,-0.09985381557035977,0.8208128641164408,-0.012638634054567839,0.013538788900061804,-0.01468139392421372,-0.05171465635122328,1.9722025881943492,-0.08750006433496448,-7.19314633400439e-05,0.00751235522943017,0.3290991006484341
4506,-0.33840774488356606,0.181030937983423,-1.0476436776667815,-0.41661112409195333,-0.016173723416327907,-0.005699635194823417,-0.013577233124555905,-0.051877612928796356,-0.46695591217415744,0.010527905735647578,-0.15859870448357952,-0.06322431196414022,-0.21385901317372463
4308,0.024364164792067666,-0.018168938705290964,-0.07291240607207028,-0.35671904467100474,-0.012136912233818738,0.01938066787865514,-0.014410291028687981,-0.051756980287183924,0.22952022433918903,0.0033381672589748047,0.013099509013135743,0.013097764393136526,-0.10551050707890197
776,0.0245667311904423,0.02125284147349631,0.17645180272166366,-0.33579577955211987,-0.01202030570330592,0.023889889181803656,-0.014324112624812249,-0.05173672130420467,0.6046743797910228,-0.08438183833343245,0.037766939400190117,0.024062756207536447,0.10252073016531121
308,0.05682741254297393,0.01185284100685361,0.012872365211061249,0.3960889897676993,-0.01108303786562142,0.027656870766982904,-0.007829313124385989,-0.048535231737779405,-0.5901372957014539,0.004187342480000696,0.05803228142588416,0.037247693031366776,-0.11950367091895563
5098,-0.0524676120946452,-0.02913404081473131,0.2240416254390877,-0.37227343677551294,-0.011924789442138468,0.012255588313262667,-0.01613655218132374,-0.05178616391617054,0.7502957827980977,-0.08871901338050149,-0.025362335386443956,-0.003999022843747433,0.2239811327766649
3661,0.23309622297202817,0.001956703319444054,0.08804212883407289,-0.20504071219627354,-0.0033151082062798146,0.07285470727073073,-0.016538269220223636,2.3342518764644233,0.33742329673131655,-0.0015498213268350714,0.3591400265840022,0.1657132504624236,-0.02984197385358849
2565,-0.04622337671129632,-0.017026414506048672,-0.19439569891285824,-0.34242250281557896,-0.010587765135498589,0.013789716531988915,-0.00711744360070416,-0.051729882082343547,1.5509747757255232,-0.07527612499258605,0.0471592650513551,0.028237766424135675,-0.3527905190512468
1814,0.10279773006735143,-0.012055651688523327,0.24797501348853906,-0.33647072358821284,-0.01191668450391897,0.025167722332625746,-0.015788247798992655,-0.05173238813017398,0.2543474799338383,-0.00429274709741832,0.0433466154187207,0.02654299435598581,0.014259341047405548
1923,0.004737571332467509,-0.032747860507951095,0.3709269285661127,-0.3389864240863779,-0.01131811012394472,0.027203130732780103,-0.015494702610790943,-0.051738129153024226,0.4755249059765512,-0.01373998194897272,0.03626174247147418,0.023393676707018557,0.1610841816965263
1829,0.049171700262765544,-0.055790851994860925,0.056700237830066204,-0.31143643570403395,-0.008465375220384853,0.035234731895867996,-0.01432321493310521,-0.05168963530037897,0.9631178824387656,0.2561672975732287,0.09335088253901934,0.048770537762650945,0.16165953333155286
3121,0.007741465218684872,0.07328308048666146,0.056561761139326844,0.9525496682520587,-0.012638895504187822,0.01955300091234687,-0.013347424047553954,-0.050649793738684896,-0.0034740204721308105,-0.08764703622407835,0.02759815397945618,0.013593124023340003,-0.08563761677460127
3062,-0.039232312898352724,0.06904478523796542,-0.0951617636991414,0.580225994523633,-0.01323964863099527,0.015279946792188574,-0.015684115560976146,-0.051862060238250796,-0.5918083609818627,0.0033374916730032175,-0.03226018729284745,-0.0024068773656512974,-0.1273399601880175
5792,-0.33646137735469955,0.008285974362917756,0.07967198219382761,0.7903790239435172,-0.017078978200543264,-0.012119472011659865,-0.020825016428846373,-0.056193390794767394,-0.9941770081432151,-0.08333851843890919,-0.16934274082994097,-0.08196083131026255,-0.12347971796271372
4320,-0.02597682914990904,0.029461799589969997,-0.10683534872846878,-0.3535897586854823,-0.012627827470275172,0.017171009503388682,-0.014758595411019065,-0.05176000754680412,0.7708260133859802,-0.08814541684704072,0.008974727712335743,0.011264245761897258,-0.09261161308257226
3319,-0.08554000079440044,-0.03374796045769879,0.3024655912944741,-0.3840849574071415,-0.01437041823742563,0.006533709867584816,-0.01668504181432449,-0.05181838134396586,0.20099275276649123,-0.004298415196551412,-0.06972114667384653,-0.023717088123791464,0.01818887029939552
3177,-0.09712232934488144,-0.006821951795007983,0.2570837024793942,0.9673370784973704,-0.012422008519432292,0.01034593127028492,-0.016180539074968643,-0.05233902960953422,-0.9639784712901085,-0.06537771117099705,-0.047554639032962004,-0.013449842455175843,-0.11678372666817788
3386,0.1908312125211225,-0.054437508604333794,0.4547360990613628,-0.2553547221595744,-0.0029322297627922826,0.07992438722907436,-0.015955218456501885,-0.047549641399552096,1.2582996280424514,-0.027786303422108364,-0.020577176341425824,0.1962833609745179,-0.13082406934230373
223,-0.050702905535139536,-0.028709898269533147,0.24843660245767019,0.17096447445629617,-0.01345328202047989,0.013797384297670415,-0.017492335966464552,-0.05173207944201068,0.4305255052112501,0.11421983128065456,-0.013276906747139402,0.002101239268943557,0.07327572897215218
4393,-0.004914969856985445,0.0524562729259531,-0.3780704121945863,-0.3340777401875193,-0.011896785282842414,0.02193135013260634,-0.013846540636667567,-0.05171414667917795,0.25446684173958156,-0.08698709182536542,0.0662405704184705,0.03671965342555959,-0.21699896411807174
5741,-0.1134004497779686,0.0024293640155689396,-0.2037221040341536,0.07414068455131008,-0.01381088700070231,0.004052420893051195,-0.017869815329274397,-0.05378321900756952,-0.5131489309968935,0.006547982403243665,-0.09146717942290467,-0.03269032142508157,-0.1358707111220806
2188,-0.004357732042239578,-0.004269271015605013,-0.07222848508280759,-0.32002663252703656,-0.011178815576408855,0.024656474055811686,-0.015423784965934871,-0.051438246776359366,-0.22465144651484423,-0.058090041602807396,0.006135877292366768,0.022177064281912323,-0.12025811605228941
1446,-0.22650602951099089,-0.031874533791270004,-0.05192703290547001,-0.2157784582250268,-0.01668593227183414,-0.02406776788485831,-0.015509065678103565,-0.05632311675498485,-0.26236977712979165,0.0042976622373635635,-0.2886363688821585,-0.11624040571982966,-0.11824169219438352
